bitcoin_Cash_OPEN,bitcoin_Cash_HIGH,bitcoin_Cash_LOW,bitcoin_Cash_CLOSE,bitcoin_Cash_Volume,bitcoin_Cash_MarketCap,bitcoin_cash_MAvg_Open,bitcoin_cash_MAvg_Close,bitcoin_Cash_Direction,bitcoin_OPEN,bitcoin_HIGH,bitcoin_LOW,bitcoin_CLOSE,bitcoin_Volume,bitcoin_MarketCap,bitcoin_MAvg_Open,bitcoin_MAvg_Close,bitcoin_Direction,bitconnect_OPEN,bitconnect_HIGH,bitconnect_LOW,bitconnect_CLOSE,bitconnect_Volume,bitconnect_MarketCap,bitconnect_MAvg_Open,bitconnect_MAvg_Close,bitconnect_Direction,Date,dash_OPEN,dash_HIGH,dash_LOW,dash_CLOSE,dash_Volume,dash_MarketCap,dash_MAvg_Open,dash_MAvg_Close,dash_Direction,ethereum_classic_OPEN,ethereum_classic_HIGH,ethereum_classic_LOW,ethereum_classic_CLOSE,ethereum_classic_Volume,ethereum_classic_MarketCap,ethereum_classic_MAvg_Open,ethereum_classic_MAvg_Close,ethereum_classic_Direction,ethereum_OPEN,ethereum_HIGH,ethereum_LOW,ethereum_CLOSE,ethereum_Volume,ethereum_MarketCap,ethereum_MAvg_Open,ethereum_MAvg_Close,ethereum_Direction,iota_OPEN,iota_HIGH,iota_LOW,iota_CLOSE,iota_Volume,iota_MarketCap,iota_MAvg_Open,iota_MAvg_Close,iota_Direction,litecoin_OPEN,litecoin_HIGH,litecoin_LOW,litecoin_CLOSE,litecoin_Volume,litecoin_MarketCap,litecoin_MAvg_Open,litecoin_MAvg_Close,litecoin_Direction,monero_OPEN,monero_HIGH,monero_LOW,monero_CLOSE,monero_Volume,monero_MarketCap,monero_MAvg_Open,monero_MAvg_Close,monero_Direction,nem_OPEN,nem_HIGH,nem_LOW,nem_CLOSE,nem_Volume,nem_MarketCap,nem_MAvg_Open,nem_MAvg_Close,nem_Direction,neo_OPEN,neo_HIGH,neo_LOW,neo_CLOSE,neo_Volume,neo_MarketCap,neo_MAvg_Open,neo_MAvg_Close,neo_Direction,numeraire_OPEN,numeraire_HIGH,numeraire_LOW,numeraire_CLOSE,numeraire_Volume,numeraire_MarketCap,numeraire_MAvg_Open,numeraire_MAvg_Close,numeraire_Direction,omisego_OPEN,omisego_HIGH,omisego_LOW,omisego_CLOSE,omisego_Volume,omisego_MarketCap,omisego_MAvg_Open,omisego_MAvg_Close,omisego_Direction,qtum_OPEN,qtum_HIGH,qtum_LOW,qtum_CLOSE,qtum_Volume,qtum_MarketCap,qtum_MAvg_Open,qtum_MAvg_Close,qtum_Direction,ripple_OPEN,ripple_HIGH,ripple_LOW,ripple_CLOSE,ripple_Volume,ripple_MarketCap,ripple_MAvg_Open,ripple_MAvg_Close,ripple_Direction,stratis_OPEN,stratis_HIGH,stratis_LOW,stratis_CLOSE,stratis_Volume,stratis_MarketCap,stratis_MAvg_Open,stratis_MAvg_Close,stratis_Direction,waves_OPEN,waves_HIGH,waves_LOW,waves_CLOSE,waves_Volume,waves_MarketCap,waves_MAvg_Open,waves_MAvg_Close,waves_Direction,Date
382.38,756.93,309.33,452.66,416207000,6302360000,341.1,375.7,Increasing,2727.13,2762.53,2668.59,2710.67,1094950000,44950800000,2787.2,2768.1,Decreasing,50.73,70.3,49.78,64.93,3277460,321857000,59.3,61.2,Increasing,"Aug 02, 2017",185.16,186.24,181.42,182.93,19076200,1381630000,179.2,182.1,Decreasing,14.6,15.11,14.41,14.77,81127100,1374450000,14.1,14.4,Increasing,227.01,229.51,218.12,219.95,632606000,21275200000,209.7,216.9,Decreasing,0.290135,0.293039,0.272032,0.286116,3439800,806440000,0.3,0.3,Decreasing,43.07,43.21,42.07,42.13,103557000,2251650000,42.1,42.7,Decreasing,44.08,44.78,42.78,43.63,8111580,655515000,41.2,42.5,Decreasing,0.181929,0.223149,0.181929,0.219719,14489000,1637360000,0.2,0.2,Increasing,7.85,8.3,7.71,8.11,17559000,392732000,7.5,7.8,Increasing,26.15,29.96,24.75,26.23,551211,31986000,25.9,25.9,Increasing,1.34,1.39,1.29,1.38,3708080,131707000,1.3,1.3,Increasing,6.56,6.69,6.32,6.43,11978000,387234000,6.1,6.3,Decreasing,0.177531,0.179655,0.171618,0.173113,53441400,6805300000,0.2,0.2,Decreasing,5.91,6,5.4,5.57,9212420,582364000,5.3,5.5,Decreasing,3.02,3.6,2.96,3.51,3739710,302169000,2.8,3.1,Increasing,02/08/17
448.49,519.28,364.05,364.05,161518000,7392030000,375.2,398.9,Decreasing,2709.56,2813.31,2685.14,2804.73,804797000,44666400000,2769.3,2744.6,Increasing,65.09,69.85,64.73,69.35,4382480,413366000,60.6,62.2,Increasing,"Aug 03, 2017",183.17,189.19,180.28,186.99,25612400,1367150000,182.5,184.9,Increasing,14.76,15.48,14.58,15.37,74707900,1390050000,14.5,14.9,Increasing,220.18,228.29,219.89,225.34,557217000,20640100000,217.3,224,Increasing,0.286578,0.336844,0.284765,0.332352,8239810,796552000,0.3,0.3,Increasing,42.19,43.17,42.13,42.86,95497600,2206190000,42.8,42.7,Increasing,43.8,44.31,43.23,43.36,8262040,651543000,42.6,43.7,Decreasing,0.221187,0.242042,0.214465,0.22689,14302400,1990690000,0.2,0.2,Increasing,8.19,10.7,8.06,10.67,49848800,409434000,7.8,8.9,Increasing,26.26,28.38,25.59,27.17,320060,32107700,26,26.5,Increasing,1.38,2.03,1.37,1.96,18348800,135528000,1.3,1.6,Increasing,6.42,7.86,6.17,7.65,30278900,378741000,6.4,6.9,Increasing,0.173218,0.175969,0.17173,0.174612,31479000,6639970000,0.2,0.2,Increasing,5.61,6.08,5.53,6.04,9794660,552183000,5.5,5.8,Increasing,3.54,3.96,3.46,3.84,4766700,354471000,3.1,3.5,Increasing,03/08/17
362.18,386.93,233.05,233.05,185038000,5969720000,397.7,349.9,Decreasing,2806.93,2899.33,2743.72,2895.89,1002120000,46276200000,2747.9,2803.8,Increasing,69.41,71.1,67.85,70.9,4766590,441261000,61.7,68.4,Increasing,"Aug 04, 2017",186.92,189.96,186.13,186.97,28791800,1395520000,185.1,185.6,Increasing,15.37,15.45,14.94,15.04,51110000,1447760000,14.9,15.1,Decreasing,225.31,227.62,222.06,223.07,539783000,21125600000,224.2,222.8,Decreasing,0.332239,0.420252,0.332239,0.391286,20179000,923468000,0.3,0.3,Increasing,42.89,43.71,42.82,43.45,114810000,2243440000,42.7,42.8,Increasing,43.36,45.32,42.97,45.12,7794340,645208000,43.7,44,Increasing,0.227617,0.231129,0.212356,0.22424,7870620,2048550000,0.2,0.2,Decreasing,10.84,11.22,9.97,10.43,56285500,541832000,9,9.7,Decreasing,26.8,28.27,26.47,26.63,403184,32772500,26.4,26.7,Decreasing,1.95,2.79,1.94,2.76,44051500,192003000,1.6,2,Increasing,7.68,8.71,7.68,8.22,31879600,452969000,6.9,7.4,Increasing,0.174555,0.176053,0.172224,0.173743,45170000,6693120000,0.2,0.2,Decreasing,6.04,6.62,5.86,6.61,13083500,595242000,5.9,6.1,Increasing,3.87,4.13,3.59,3.67,4324800,386797000,3.5,3.7,Decreasing,04/08/17
231.11,273.04,200.98,213.15,144043000,3809330000,347.3,270.1,Decreasing,2897.63,3290.01,2874.83,3252.91,1945700000,47778200000,2804.7,2984.5,Increasing,70.72,80.61,70.72,79.13,4215220,450089000,68.4,73.1,Increasing,"Aug 05, 2017",186.96,195.55,185.73,193.83,41127900,1397060000,185.7,189.3,Increasing,15.03,15.93,14.98,15.93,98290900,1415870000,15.1,15.4,Increasing,222.85,256.51,221.95,256.51,1333000000,20900000000,222.8,235,Increasing,0.393176,0.427798,0.364083,0.40798,9091140,1092850000,0.3,0.4,Increasing,43.49,46.92,43.48,46.86,248320000,2275090000,42.9,44.4,Increasing,45.18,49.49,45.18,48.58,12131400,672541000,44.1,45.7,Increasing,0.224013,0.235452,0.221933,0.228656,7322590,2016120000,0.2,0.2,Increasing,10.39,14.95,10.24,14.02,82680400,519506000,9.8,11.7,Increasing,26.66,30.41,26.59,29.25,558040,32606100,26.6,27.7,Increasing,2.79,3.73,2.74,3.61,95593700,274109000,2,2.8,Increasing,8.22,9.52,7.8,9.38,42482900,484803000,7.4,8.4,Increasing,0.173865,0.187844,0.173267,0.184737,114270000,6666640000,0.2,0.2,Increasing,6.6,7.49,6.58,7.12,22170600,650402000,6.1,6.6,Increasing,3.67,4.57,3.65,4.32,4831480,367228000,3.7,3.9,Increasing,05/08/17
212.18,223.7,203.44,220.66,107606000,3497290000,268.5,222.3,Increasing,3257.61,3293.29,3155.6,3213.94,1105030000,53720900000,2987.4,3120.9,Decreasing,79.13,81.21,75.75,79.32,3382890,504140000,73.1,76.4,Increasing,"Aug 06, 2017",193.71,195,188.43,189.13,25336000,1447880000,189.2,190,Decreasing,15.96,16.34,15.35,15.35,81856700,1504680000,15.5,15.4,Decreasing,256.42,271.05,252.85,261.57,1482980000,24053500000,234.9,247.1,Increasing,0.40769,0.440193,0.396851,0.431142,6276510,1133190000,0.4,0.4,Increasing,46.84,47.3,45.1,45.1,147891000,2451490000,44.4,45.1,Decreasing,48.57,49.18,47.36,47.83,8254240,723258000,45.7,47.2,Decreasing,0.229195,0.248318,0.221731,0.248318,5886540,2062750000,0.2,0.2,Increasing,14.17,16.19,13.42,15.21,81450800,708471000,11.8,13.2,Increasing,29.42,29.76,27.6,28.38,386351,35980100,27.6,28.1,Decreasing,3.62,3.62,2.59,2.75,39669900,356183000,2.8,3,Decreasing,9.34,10.83,9.08,10.07,54977800,550855000,8.4,9.2,Increasing,0.185398,0.189486,0.180298,0.180444,74161600,7108860000,0.2,0.2,Decreasing,7.13,7.42,6.68,6.72,12383900,701954000,6.6,6.8,Decreasing,4.32,5.37,4.29,5.21,7075590,432028000,4,4.4,Increasing,06/08/17
223.76,373.87,223.76,319.69,346546000,3688360000,222.4,251.2,Increasing,3212.78,3397.68,3180.89,3378.94,1482280000,52987300000,3122.7,3281.9,Increasing,79.2,84.9,78.36,83.05,4506370,505097000,76.3,80.5,Increasing,"Aug 07, 2017",189.07,197.91,187.05,197.19,32441600,1413570000,189.9,193.4,Increasing,15.33,15.48,15.17,15.31,59522900,1445300000,15.4,15.5,Decreasing,261.24,271.96,256.69,269.18,935727000,24511000000,246.8,262.4,Increasing,0.430804,0.491028,0.418088,0.474577,14717700,1197430000,0.4,0.4,Increasing,45.17,46.48,45.12,45.8,106560000,2364540000,45.2,45.9,Increasing,47.67,50.21,47.24,50.21,12794900,710052000,47.1,48.9,Increasing,0.251203,0.286137,0.247398,0.280321,23044000,2260820000,0.2,0.3,Increasing,15.2,20.24,14.36,18.68,166514000,759959000,13.3,16,Increasing,28.32,30.01,26.7,27.93,456117,34625700,28.1,28.5,Decreasing,2.7,3.25,2.63,3.15,34417900,265138000,3,3.2,Increasing,10.03,12.84,9.88,12.65,95630200,591790000,9.2,10.7,Increasing,0.179716,0.181847,0.177605,0.179021,58052100,6891020000,0.2,0.2,Decreasing,6.75,7.71,6.56,7.62,19820000,664642000,6.8,7.2,Increasing,5.18,5.75,4.62,5.64,7792050,518233000,4.4,5.1,Increasing,07/08/17
321.35,386.29,309.61,345.49,274880000,5297390000,252.4,295.3,Increasing,3370.22,3484.85,3345.83,3419.94,1752760000,55590300000,3280.2,3337.6,Increasing,83.13,87.32,83.03,86.51,8050680,530677000,80.5,83,Increasing,"Aug 08, 2017",196.58,205.5,194.97,203.84,35117200,1470120000,193.1,196.7,Increasing,15.3,15.95,15.23,15.88,88294200,1442970000,15.5,15.5,Increasing,269.1,298.91,266.8,296.77,1502410000,25254600000,262.3,275.8,Increasing,0.473874,0.55088,0.458992,0.547637,21988500,1317150000,0.4,0.5,Increasing,45.9,49.37,45.79,48.63,205565000,2403230000,46,46.5,Increasing,50.4,52.64,49.93,51.94,12471600,750929000,48.9,50,Increasing,0.281566,0.304006,0.255855,0.275143,21374100,2534090000,0.3,0.3,Decreasing,18.73,19.34,15.59,18.27,124589000,936705000,16,17.4,Decreasing,27.86,28.34,25.22,27.97,521900,34067900,28.5,28.1,Increasing,3.15,3.76,3.07,3.61,49778700,309766000,3.2,3.2,Increasing,12.64,12.74,10.84,11.5,63155600,746010000,10.7,11.4,Decreasing,0.179602,0.194391,0.178487,0.192586,180028000,6886620000,0.2,0.2,Increasing,7.63,8.34,7.45,7.87,21843100,751997000,7.2,7.4,Increasing,5.64,5.83,5.04,5.41,6867910,564066000,5,5.4,Decreasing,08/08/17
345.28,349.32,298.61,303.89,165032000,5691960000,296.8,323,Decreasing,3420.4,3422.76,3247.67,3342.47,1468960000,56424900000,3334.5,3380.5,Decreasing,86.45,86.89,83.16,85.91,6557630,552995000,82.9,85.2,Decreasing,"Aug 09, 2017",203.74,205.87,193.33,199.21,31657100,1524040000,196.5,200.1,Decreasing,15.87,16.25,15.22,15.38,95728900,1497320000,15.5,15.5,Decreasing,297.63,318.72,276.69,296.03,2638580000,27938700000,276,287.3,Decreasing,0.547121,0.555125,0.512566,0.543328,13294400,1520740000,0.5,0.5,Decreasing,48.59,50.23,47.16,48.01,253103000,2544750000,46.6,47.5,Decreasing,51.94,53.34,49.74,50.96,11466600,774178000,50,51,Decreasing,0.274303,0.281374,0.25687,0.279883,10081100,2468730000,0.3,0.3,Increasing,18.34,21.94,17.46,21.75,116795000,917009000,17.4,19.6,Increasing,27.96,33.04,26.79,29.24,1128830,35034100,28,28.4,Increasing,3.62,3.68,3.26,3.45,24783900,355440000,3.2,3.4,Decreasing,11.49,12.63,11.07,12.55,52016000,677866000,11.4,12.2,Increasing,0.192527,0.192914,0.180629,0.182947,97805400,7382220000,0.2,0.2,Decreasing,7.84,7.93,7.33,7.53,15452600,771777000,7.4,7.7,Decreasing,5.38,5.45,4.9,5.27,4960110,538244000,5.4,5.4,Decreasing,09/08/17
305.21,311.68,274.68,275.95,136637000,5031790000,323.9,308.4,Decreasing,3341.84,3453.45,3319.47,3381.28,1515110000,55134700000,3377.5,3381.2,Increasing,85.94,92.18,85.46,91.54,8170850,550213000,85.2,88,Increasing,"Aug 10, 2017",199.56,205.54,195.78,200.96,30972000,1493200000,200,201.3,Increasing,15.4,15.58,15.19,15.19,42596500,1453210000,15.5,15.5,Decreasing,296.96,306.59,289.93,295.89,1076820000,27882200000,287.9,296.2,Decreasing,0.535805,0.588071,0.51325,0.566456,16602500,1489290000,0.5,0.6,Increasing,48.05,48.51,46.5,46.5,121661000,2517300000,47.5,47.7,Decreasing,50.94,51.29,49.47,49.47,9147740,759514000,51.1,50.8,Decreasing,0.278902,0.298721,0.278217,0.294135,11712700,2510120000,0.3,0.3,Increasing,21.68,38.44,21.36,36.18,360125000,1084180000,19.6,25.4,Increasing,28.84,29.21,26.46,26.46,748370,36136200,28.2,27.9,Decreasing,3.41,6.36,3.38,5.93,234693000,335183000,3.4,4.3,Increasing,12.55,16.99,12.42,15.77,133259000,740715000,12.2,13.3,Increasing,0.183168,0.1835,0.180013,0.180399,48162800,7023380000,0.2,0.2,Decreasing,7.49,8.87,7.2,7.91,39078900,737685000,7.7,7.8,Increasing,5.24,5.63,5.15,5.6,7501860,524375000,5.4,5.4,Increasing,10/08/17
275.88,351.16,275.02,328.24,233971000,4548600000,308.8,302.7,Increasing,3373.82,3679.72,3372.12,3650.62,2021190000,55668000000,3378.7,3458.1,Increasing,91.57,100.27,91.22,98.96,8535500,586851000,88,92.1,Increasing,"Aug 11, 2017",200.82,209.11,199.59,205.79,28677400,1502990000,201.4,202,Increasing,15.16,15.47,15.04,15.17,46330400,1431410000,15.5,15.2,Increasing,294.5,309.21,294.5,308.86,953576000,27657000000,296.4,300.3,Increasing,0.565525,0.710585,0.557827,0.654872,43618800,1571890000,0.5,0.6,Increasing,46.4,47.33,46.4,47.1,137644000,2431830000,47.7,47.2,Increasing,49.31,51.56,48.93,50.65,8534390,735446000,50.7,50.4,Increasing,0.293714,0.299878,0.279191,0.295213,8241000,2643420000,0.3,0.3,Increasing,36.32,39.13,27.58,33.5,382070000,1815780000,25.4,30.5,Decreasing,26.46,41.47,26.06,33.64,3202390,33143700,27.8,29.8,Increasing,5.96,7.81,5.41,7.23,200287000,586021000,4.3,5.5,Increasing,15.63,16.36,14.33,14.73,91215900,922433000,13.2,14.4,Decreasing,0.180175,0.182631,0.177627,0.179307,54059700,6910180000,0.2,0.2,Decreasing,8.07,8.25,7.45,7.58,24356200,794844000,7.8,7.7,Decreasing,5.6,5.78,5.13,5.54,7567900,560241000,5.4,5.5,Decreasing,11/08/17
327.82,341.85,313.7,317.09,126007000,5405200000,303,307.1,Decreasing,3650.63,3949.92,3613.7,3884.71,2219590000,60242100000,3455.4,3638.9,Increasing,98.88,106.88,97.91,104.76,6396390,634327000,92.1,98.4,Increasing,"Aug 12, 2017",206.22,210.64,201.38,205.49,30017500,1543820000,202.2,204.1,Decreasing,15.18,15.28,14.76,14.81,50077000,1433430000,15.2,15.1,Decreasing,308.71,317.56,307.9,310.6,1111650000,28998700000,300.1,305.1,Increasing,0.655191,0.72796,0.625521,0.721535,20358000,1821120000,0.6,0.6,Increasing,47.05,47.62,46.29,46.43,142065000,2466360000,47.2,46.7,Decreasing,50.85,51.57,46.34,49.37,17349200,758739000,50.4,49.8,Decreasing,0.293965,0.296601,0.270816,0.278085,6159860,2645690000,0.3,0.3,Decreasing,33.16,37.37,30.45,36.61,177772000,1657810000,30.4,35.4,Increasing,34.64,47.85,32.8,43.37,2680510,43392300,30,34.5,Increasing,7.2,7.4,5.83,6.19,87590300,707779000,5.5,6.4,Decreasing,14.73,15.47,12.85,13.9,59321200,868962000,14.3,14.8,Decreasing,0.179221,0.182599,0.173242,0.173853,65229300,6873590000,0.2,0.2,Decreasing,7.61,7.83,6.49,6.79,25362400,750072000,7.7,7.4,Decreasing,5.58,5.58,4.89,5.05,6782250,557670000,5.5,5.4,Decreasing,12/08/17
316.29,317.47,298.05,298.05,120722000,5215330000,306.7,314.5,Decreasing,3880.04,4208.39,3857.8,4073.26,3159090000,64034100000,3634.8,3869.5,Increasing,104.71,113.37,100.17,103.23,5104100,672851000,98.4,102.3,Decreasing,"Aug 13, 2017",205.59,207.19,192.14,198.17,36281800,1539490000,204.2,203.1,Decreasing,14.78,14.8,14.09,14.3,58116600,1396350000,15,14.8,Decreasing,310.37,310.82,289.31,298.06,1369370000,29161100000,304.5,305.8,Decreasing,0.722169,0.82953,0.715382,0.807713,41198400,2007290000,0.6,0.7,Increasing,46.57,48.07,44.33,45.81,242565000,2441760000,46.7,46.4,Decreasing,49.38,50.15,45.46,47.76,19587800,737066000,49.8,49.3,Decreasing,0.277406,0.280045,0.252924,0.257339,8310080,2496650000,0.3,0.3,Decreasing,36.86,52.63,35.32,46.65,448654000,1843040000,35.4,38.9,Increasing,43.83,46.78,33.13,36.78,1431600,54913000,35,37.9,Decreasing,6.18,7.53,5.36,6.94,128909000,607772000,6.4,6.8,Increasing,13.92,15.84,12.79,15.17,75650500,821280000,14.8,14.6,Increasing,0.173545,0.174147,0.162625,0.168092,110199000,6655930000,0.2,0.2,Decreasing,6.73,7.38,6.21,6.52,24769900,662468000,7.5,7,Decreasing,5.05,5.28,4.63,4.79,5823330,504705000,5.4,5.1,Decreasing,13/08/17
296.1,327.39,293.5,297.68,174968000,4882720000,313.4,304.3,Increasing,4066.1,4325.13,3989.16,4325.13,2463090000,67112300000,3865.6,4094.4,Increasing,103.3,112.83,98.87,112.73,7806160,664460000,102.3,106.9,Increasing,"Aug 14, 2017",198.32,202.89,195.35,199.44,29888400,1485500000,203.4,201,Increasing,14.29,14.54,14.05,14.08,38585500,1350180000,14.8,14.4,Decreasing,298.03,306.81,296.41,300.1,864391000,28008700000,305.7,302.9,Increasing,0.811738,0.976404,0.793682,0.976404,54630900,2256250000,0.7,0.8,Increasing,45.83,46.51,45.43,45.8,114402000,2403870000,46.5,46,Decreasing,47.69,49.75,46.63,49.75,14023000,711941000,49.3,49,Increasing,0.256873,0.271702,0.230571,0.256048,12505500,2311850000,0.3,0.3,Decreasing,47.63,52.02,44.79,47.43,343705000,2381360000,39.2,43.6,Decreasing,36.8,38.09,32.76,34.65,763860,46104500,38.4,38.3,Decreasing,6.88,7.38,6.25,7.02,85191300,676804000,6.8,6.7,Increasing,15.1,17.16,14.36,15.06,103750000,890836000,14.6,14.7,Decreasing,0.168376,0.180054,0.165289,0.169991,84388300,6457680000,0.2,0.2,Increasing,6.53,6.81,5.47,6.05,25360200,643558000,7,6.5,Decreasing,4.83,5.04,4.54,4.72,5089710,483469000,5.2,4.9,Decreasing,14/08/17
298.19,306.52,292.88,297.86,133924000,4917480000,303.5,297.9,Decreasing,4326.99,4455.97,3906.18,4181.93,3258050000,71425500000,4091,4193.4,Decreasing,113.03,116.79,104.35,112.26,8375150,728298000,107,109.4,Decreasing,"Aug 15, 2017",199.8,206.13,192.73,203.52,37532600,1496920000,201.2,200.4,Increasing,14.07,14.09,13.53,13.69,49456900,1330550000,14.4,14,Decreasing,299.95,300.41,279.33,289.82,1051800000,28195800000,302.8,296,Decreasing,0.97732,0.995791,0.767236,0.917949,84698300,2716490000,0.8,0.9,Decreasing,45.81,45.84,42.29,43.31,206081000,2403520000,46.1,45,Decreasing,49.97,50.16,45.72,48.74,13651100,746257000,49,48.7,Decreasing,0.256281,0.256357,0.224459,0.247928,12637400,2306530000,0.3,0.3,Decreasing,47.5,47.99,39.52,47.49,262801000,2375010000,44,47.2,Decreasing,34.85,36.1,30.67,31.23,763238,43659400,38.5,34.2,Decreasing,6.94,7.05,6.16,6.69,67045700,682506000,6.7,6.9,Decreasing,15.01,15.3,13.83,14.68,62353100,885415000,14.7,15,Decreasing,0.16979,0.16979,0.158244,0.161221,100614000,6510400000,0.2,0.2,Decreasing,6.06,7.05,5.64,6.09,29168700,596646000,6.4,6.2,Increasing,4.73,5.16,4.31,4.79,5107560,473033000,4.9,4.8,Increasing,15/08/17
297.97,307.62,290.21,300.21,106436000,4914350000,297.4,298.6,Increasing,4200.34,4381.23,3994.42,4376.63,2272040000,69342700000,4197.8,4294.6,Increasing,112.38,119.41,107.07,119.36,8065040,724865000,109.6,114.8,Increasing,"Aug 16, 2017",203.85,233.53,198.92,232.02,63100100,1527710000,200.7,211.7,Increasing,13.69,14.66,13.52,14.19,77467600,1294140000,14,14,Increasing,289.82,303.41,285.38,302.27,967643000,27249700000,295.9,297.4,Increasing,0.914727,1.05,0.878567,1.05,52081500,2542510000,0.9,1,Increasing,43.37,45.06,42.57,44.15,120765000,2275660000,45,44.4,Increasing,48.77,49.09,47.03,48.78,12423400,728672000,48.8,49.1,Increasing,0.249098,0.27148,0.24608,0.258012,10039900,2241880000,0.3,0.3,Increasing,46.98,51.24,44.69,45.54,170273000,2349050000,47.4,46.8,Decreasing,31.27,37.92,30.37,33.62,864797,39176900,34.3,33.2,Increasing,6.67,9.02,6.67,8.87,204580000,655537000,6.8,7.5,Increasing,14.67,15.42,14.15,14.35,59126000,865463000,14.9,14.7,Decreasing,0.161238,0.161726,0.153087,0.160431,107920000,6182490000,0.2,0.2,Decreasing,6.13,6.62,5.97,6.05,19390300,603644000,6.2,6.1,Decreasing,4.8,4.96,4.58,4.83,2607640,479668000,4.8,4.8,Increasing,16/08/17
301.02,460.53,293.1,460.53,744605000,4964980000,299.1,352.9,Increasing,4384.44,4484.7,4243.71,4331.69,2553360000,72389100000,4303.9,4296.8,Decreasing,119.23,122.91,115.32,117.9,9416780,769810000,114.9,116.5,Decreasing,"Aug 17, 2017",231.58,260.6,229.08,233.62,98375500,1736000000,211.7,223.1,Increasing,14.23,14.34,13.85,13.93,50306000,1346400000,14,13.9,Decreasing,302.81,311.03,300.25,301.46,909494000,28477500000,297.5,297.8,Decreasing,1.04,1.1,0.998241,1.02,58209300,2904020000,1,1,Decreasing,44.18,44.83,43.78,43.91,104020000,2318000000,44.5,43.8,Decreasing,48.82,49.46,47.05,47.45,11176000,729528000,49.2,48.3,Decreasing,0.256625,0.261976,0.240417,0.244955,6487950,2309620000,0.3,0.3,Decreasing,45.72,46.34,38.91,40.69,191410000,2286130000,46.7,44.6,Decreasing,33.79,36.14,31.85,33.92,739864,42325000,33.3,32.9,Increasing,8.89,9.47,8.29,8.4,131488000,873548000,7.5,8,Decreasing,14.36,14.37,12.82,13.06,50489100,847017000,14.7,14,Decreasing,0.160787,0.161001,0.155909,0.157498,56084300,6165190000,0.2,0.2,Decreasing,6.1,6.52,5.83,6.15,18775000,600694000,6.1,6.1,Increasing,4.81,4.95,4.46,4.58,2609230,481390000,4.8,4.7,Decreasing,17/08/17
458.67,764.07,458.67,690.24,3087490000,7565590000,352.6,483.7,Increasing,4324.34,4370.13,4015.4,4160.62,2941710000,71406500000,4303,4289.6,Decreasing,117.65,124.19,115.06,121.08,7858910,760435000,116.4,119.4,Increasing,"Aug 18, 2017",233.84,240.41,219.42,224.28,50324200,1753350000,223.1,230,Decreasing,13.89,14.42,13.74,13.81,70150100,1314260000,13.9,14,Decreasing,301.7,307.96,292.5,295.59,936160000,28380200000,298.1,299.8,Decreasing,1.01,1.03,0.7744,0.870147,58053400,2819080000,1,1,Decreasing,43.9,47.86,43.59,47.28,293350000,2304770000,43.8,45.1,Increasing,47.37,48.93,46.22,46.69,14517200,708081000,48.3,47.6,Decreasing,0.24402,0.258577,0.233091,0.243244,7653200,2196180000,0.2,0.2,Decreasing,40.85,41.16,31.32,38.85,209845000,2042450000,44.5,41.7,Decreasing,34.17,39.43,31.88,35.03,1612640,42797100,33.1,34.2,Increasing,8.4,8.45,6.32,7.34,104224000,825591000,8,8.2,Decreasing,13.09,13.09,11,11.63,43226400,772302000,14,13,Decreasing,0.157117,0.168716,0.154162,0.158883,146539000,6024470000,0.2,0.2,Increasing,6.12,6.19,5.36,5.62,15643400,602570000,6.1,5.9,Decreasing,4.57,4.73,4.1,4.3,2588840,456631000,4.7,4.6,Decreasing,18/08/17
697.04,1091.97,625.16,754.56,3196230000,11498100000,485.6,635.1,Increasing,4137.75,4243.26,3970.55,4193.7,2975820000,68333100000,4282.2,4228.7,Increasing,121.01,132.04,111.47,120.04,6751140,783024000,119.3,119.7,Decreasing,"Aug 19, 2017",224.67,329.98,224.67,288.7,220487000,1685040000,230,248.9,Increasing,13.86,14.07,13.46,13.7,48175900,1311790000,14,13.8,Decreasing,296.18,301.67,286.18,297.47,860202000,27867900000,300.2,298.2,Increasing,0.87158,0.985748,0.778133,0.978521,39975500,2422580000,1,1,Increasing,47.05,47.08,43.78,45.48,155404000,2471190000,45,45.6,Decreasing,46.97,58.03,46.97,55.96,27038800,702398000,47.7,50,Increasing,0.242342,0.26866,0.22781,0.256137,9197000,2181080000,0.2,0.2,Increasing,38.86,42.22,35.4,39.97,168358000,1943180000,41.8,39.8,Increasing,35.56,37.01,31.6,34.84,582704,44542600,34.5,34.6,Decreasing,7.31,7.93,6.42,7.8,70997400,718510000,8.2,7.8,Increasing,11.62,12.36,9.69,11.64,54327300,685316000,13,12.1,Increasing,0.159553,0.162348,0.152305,0.155057,87062100,6117890000,0.2,0.2,Decreasing,5.61,5.67,4.87,5.66,17616500,552835000,5.9,5.8,Increasing,4.3,4.45,4.1,4.43,3801000,429611000,4.6,4.4,Increasing,19/08/17
